,dir,analysis_id,file_name,size,analysis_data_uri,cellid
109,3,ceadf469-3be5-4dcf-b01e-37a9bd4d8c11,G26252.AsPC-1.2.bam,14343321829,https://cghub.ucsc.edu/cghub/data/analysis/download/ceadf469-3be5-4dcf-b01e-37a9bd4d8c11,AsPC-1
110,3,f960621e-1302-4975-93f1-bdc971831b17,G27252.OV-90.1.bam,13013703264,https://cghub.ucsc.edu/cghub/data/analysis/download/f960621e-1302-4975-93f1-bdc971831b17,OV-90
111,3,afa83f66-1b9e-440f-8a18-7c1f34a1411a,G26247.GP2d.2.bam,16029765631,https://cghub.ucsc.edu/cghub/data/analysis/download/afa83f66-1b9e-440f-8a18-7c1f34a1411a,GP2d
112,3,75b57b0c-df5b-429b-a024-3777b6291bf0,G28575.OUMS-23.1.bam,18122653556,https://cghub.ucsc.edu/cghub/data/analysis/download/75b57b0c-df5b-429b-a024-3777b6291bf0,OUMS-23
113,3,f0c79562-b5cc-4e75-8b86-127e0e5c52a8,G28534.NCI-H810.1.bam,15610529979,https://cghub.ucsc.edu/cghub/data/analysis/download/f0c79562-b5cc-4e75-8b86-127e0e5c52a8,NCI-H810
114,3,68a7e811-2192-4f41-850c-66b77e57ff91,G27205.SNU-1105.1.bam,12494556843,https://cghub.ucsc.edu/cghub/data/analysis/download/68a7e811-2192-4f41-850c-66b77e57ff91,SNU-1105
115,3,e223bb34-6592-4cd3-968e-5846fe123b6b,G28899.Hs_739.T.3.bam,12655365205,https://cghub.ucsc.edu/cghub/data/analysis/download/e223bb34-6592-4cd3-968e-5846fe123b6b,Hs_739.T
116,3,390611d4-e371-4943-b3ec-8c57e26769e1,G27216.SNU-423.1.bam,12481556427,https://cghub.ucsc.edu/cghub/data/analysis/download/390611d4-e371-4943-b3ec-8c57e26769e1,SNU-423
117,3,3b31f0d5-f381-469c-94e0-56b5ef6c4d1f,G28816.Hs_863.T.3.bam,12834506591,https://cghub.ucsc.edu/cghub/data/analysis/download/3b31f0d5-f381-469c-94e0-56b5ef6c4d1f,Hs_863.T
118,3,d3564cee-3741-4bfd-a778-6ba253dba86a,G28061.LCLC-103H.1.bam,10032208289,https://cghub.ucsc.edu/cghub/data/analysis/download/d3564cee-3741-4bfd-a778-6ba253dba86a,LCLC-103H
119,3,7f152e82-ccd7-4a20-b726-2c1d42d97608,G27249.AU565.1.bam,15430288641,https://cghub.ucsc.edu/cghub/data/analysis/download/7f152e82-ccd7-4a20-b726-2c1d42d97608,AU565
120,3,0b88578c-054e-4b0c-bb67-37fe0075ee66,G27257.TE-15.1.bam,13533504697,https://cghub.ucsc.edu/cghub/data/analysis/download/0b88578c-054e-4b0c-bb67-37fe0075ee66,TE-15
121,3,b9935f89-a138-4f47-97fb-d73caae8ee17,G27482.SIMA.2.bam,17414292176,https://cghub.ucsc.edu/cghub/data/analysis/download/b9935f89-a138-4f47-97fb-d73caae8ee17,SIMA
122,3,1fb224aa-36cb-4de8-bfae-bfe42e3d7269,G26225.HPAF-II.2.bam,18180526168,https://cghub.ucsc.edu/cghub/data/analysis/download/1fb224aa-36cb-4de8-bfae-bfe42e3d7269,HPAF-II
123,3,2b7b3972-a40a-486d-89df-d1d71e891a44,G28080.JURKAT.1.bam,10878627028,https://cghub.ucsc.edu/cghub/data/analysis/download/2b7b3972-a40a-486d-89df-d1d71e891a44,JURKAT
124,3,a4c1f20b-1247-495a-9742-f40b82f701ba,G27303.HCC-1359.1.bam,17850893129,https://cghub.ucsc.edu/cghub/data/analysis/download/a4c1f20b-1247-495a-9742-f40b82f701ba,HCC-1359
